CULTIVO,Tiempo en semillero,Tipo de bandeja,Tiempo a cosecha,Estado,Semana,Cantidad
Romanesco,28,128,14,Plan,21,100
Romanesco,28,128,14,Siembra,21,100
Romanesco,28,128,14,Trasplante,21,90
Romanesco,28,128,14,Plan,22,100
Romanesco,28,128,14,Siembra,22,100
Romanesco,28,128,14,Trasplante,22,100
Romanesco,28,128,14,Plan,23,100
Romanesco,28,128,14,Siembra,23,NA
Romanesco,28,128,14,Trasplante,23,100
Romanesco,28,128,14,Plan,24,100
Romanesco,28,128,14,Siembra,24,NA
Romanesco,28,128,14,Trasplante,24,100
Romanesco,28,128,14,Plan,25,100
Romanesco,28,128,14,Siembra,25,NA
Romanesco,28,128,14,Trasplante,25,NA
Romanesco,28,128,14,Plan,26,100
Romanesco,28,128,14,Siembra,26,NA
Romanesco,28,128,14,Trasplante,26,NA
Romanesco,28,128,14,Plan,27,100
Romanesco,28,128,14,Siembra,27,NA
Romanesco,28,128,14,Trasplante,27,NA
Romanesco,28,128,14,Plan,28,NA
Romanesco,28,128,14,Siembra,28,NA
Romanesco,28,128,14,Trasplante,28,NA
Romanesco,28,128,14,Plan,29,NA
Romanesco,28,128,14,Siembra,29,NA
Romanesco,28,128,14,Trasplante,29,NA
Romanesco,28,128,14,Plan,30,NA
Romanesco,28,128,14,Siembra,30,NA
Romanesco,28,128,14,Trasplante,30,NA
Romanesco,28,128,14,Plan,31,NA
Romanesco,28,128,14,Siembra,31,NA
Romanesco,28,128,14,Trasplante,31,NA
Romanesco,28,128,14,Plan,32,NA
Romanesco,28,128,14,Siembra,32,NA
Romanesco,28,128,14,Trasplante,32,NA
Romanesco,28,128,14,Plan,33,NA
Romanesco,28,128,14,Siembra,33,NA
Romanesco,28,128,14,Trasplante,33,NA
Romanesco,28,128,14,Plan,34,NA
Romanesco,28,128,14,Siembra,34,NA
Romanesco,28,128,14,Trasplante,34,NA
Romanesco,28,128,14,Plan,35,NA
Romanesco,28,128,14,Siembra,35,NA
Romanesco,28,128,14,Trasplante,35,NA
Romanesco,28,128,14,Plan,36,NA
Romanesco,28,128,14,Siembra,36,NA
Romanesco,28,128,14,Trasplante,36,NA
Romanesco,28,128,14,Plan,37,NA
Romanesco,28,128,14,Siembra,37,NA
Romanesco,28,128,14,Trasplante,37,NA
Romanesco,28,128,14,Plan,38,NA
Romanesco,28,128,14,Siembra,38,NA
Romanesco,28,128,14,Trasplante,38,NA
Romanesco,28,128,14,Plan,39,NA
Romanesco,28,128,14,Siembra,39,NA
Romanesco,28,128,14,Trasplante,39,NA
Romanesco,28,128,14,Plan,40,NA
Romanesco,28,128,14,Siembra,40,NA
Romanesco,28,128,14,Trasplante,40,NA
Romanesco,28,128,14,Plan,41,NA
Romanesco,28,128,14,Siembra,41,NA
Romanesco,28,128,14,Trasplante,41,NA
Romanesco,28,128,14,Plan,42,NA
Romanesco,28,128,14,Siembra,42,NA
Romanesco,28,128,14,Trasplante,42,NA
Romanesco,28,128,14,Plan,43,NA
Romanesco,28,128,14,Siembra,43,NA
Romanesco,28,128,14,Trasplante,43,NA
Romanesco,28,128,14,Plan,44,NA
Romanesco,28,128,14,Siembra,44,NA
Romanesco,28,128,14,Trasplante,44,NA
Romanesco,28,128,14,Plan,45,NA
Romanesco,28,128,14,Siembra,45,NA
Romanesco,28,128,14,Trasplante,45,NA
Romanesco,28,128,14,Plan,46,NA
Romanesco,28,128,14,Siembra,46,NA
Romanesco,28,128,14,Trasplante,46,NA
Romanesco,28,128,14,Plan,47,NA
Romanesco,28,128,14,Siembra,47,NA
Romanesco,28,128,14,Trasplante,47,NA
Romanesco,28,128,14,Plan,48,NA
Romanesco,28,128,14,Siembra,48,NA
Romanesco,28,128,14,Trasplante,48,NA
Romanesco,28,128,14,Plan,49,NA
Romanesco,28,128,14,Siembra,49,NA
Romanesco,28,128,14,Trasplante,49,NA
Romanesco,28,128,14,Plan,50,NA
Romanesco,28,128,14,Siembra,50,NA
Romanesco,28,128,14,Trasplante,50,NA
Romanesco,28,128,14,Plan,51,NA
Romanesco,28,128,14,Siembra,51,NA
Romanesco,28,128,14,Trasplante,51,NA
Romanesco,28,128,14,Plan,52,NA
Romanesco,28,128,14,Siembra,52,NA
Romanesco,28,128,14,Trasplante,52,NA
Kale,28,128,NA,Plan,6,20
Kale,28,128,NA,Siembra,6,20
Kale,28,128,NA,Trasplante,6,20
Kale,28,128,NA,Plan,7,20
Kale,28,128,NA,Siembra,7,20
Kale,28,128,NA,Trasplante,7,20
Kale,28,128,NA,Plan,8,20
Kale,28,128,NA,Siembra,8,20
Kale,28,128,NA,Trasplante,8,20
Kale,28,128,NA,Plan,9,20
Kale,28,128,NA,Siembra,9,20
Kale,28,128,NA,Trasplante,9,20
Kale,28,128,NA,Plan,10,20
Kale,28,128,NA,Siembra,10,30
Kale,28,128,NA,Trasplante,10,30
Kale,28,128,NA,Plan,11,20
Kale,28,128,NA,Siembra,11,32
Kale,28,128,NA,Trasplante,11,32
Kale,28,128,NA,Plan,12,20
Kale,28,128,NA,Siembra,12,20
Kale,28,128,NA,Trasplante,12,20
Kale,28,128,NA,Plan,13,20
Kale,28,128,NA,Siembra,13,20
Kale,28,128,NA,Trasplante,13,20
Kale,28,128,NA,Plan,14,20
Kale,28,128,NA,Siembra,14,20
Kale,28,128,NA,Trasplante,14,20
Kale,28,128,NA,Plan,15,20
Kale,28,128,NA,Siembra,15,NA
Kale,28,128,NA,Trasplante,15,0
Kale,28,128,NA,Plan,16,20
Kale,28,128,NA,Siembra,16,20
Kale,28,128,NA,Trasplante,16,20
Kale,28,128,NA,Plan,17,20
Kale,28,128,NA,Siembra,17,20
Kale,28,128,NA,Trasplante,17,20
Kale,28,128,NA,Plan,18,20
Kale,28,128,NA,Siembra,18,20
Kale,28,128,NA,Trasplante,18,20
Kale,28,128,NA,Plan,19,20
Kale,28,128,NA,Siembra,19,20
Kale,28,128,NA,Trasplante,19,20
Kale,28,128,NA,Plan,20,20
Kale,28,128,NA,Siembra,20,20
Kale,28,128,NA,Trasplante,20,20
Kale,28,128,NA,Plan,21,20
Kale,28,128,NA,Siembra,21,20
Kale,28,128,NA,Trasplante,21,20
Kale,28,128,NA,Plan,22,20
Kale,28,128,NA,Siembra,22,20
Kale,28,128,NA,Trasplante,22,20
Kale,28,128,NA,Plan,23,20
Kale,28,128,NA,Siembra,23,NA
Kale,28,128,NA,Trasplante,23,20
Kale,28,128,NA,Plan,24,20
Kale,28,128,NA,Siembra,24,NA
Kale,28,128,NA,Trasplante,24,0
Kale,28,128,NA,Plan,25,20
Kale,28,128,NA,Siembra,25,NA
Kale,28,128,NA,Trasplante,25,NA
Kale,28,128,NA,Plan,26,20
Kale,28,128,NA,Siembra,26,NA
Kale,28,128,NA,Trasplante,26,NA
Kale,28,128,NA,Plan,27,20
Kale,28,128,NA,Siembra,27,NA
Kale,28,128,NA,Trasplante,27,NA
Kale,28,128,NA,Plan,28,NA
Kale,28,128,NA,Siembra,28,NA
Kale,28,128,NA,Trasplante,28,NA
Kale,28,128,NA,Plan,29,NA
Kale,28,128,NA,Siembra,29,NA
Kale,28,128,NA,Trasplante,29,NA
Kale,28,128,NA,Plan,30,NA
Kale,28,128,NA,Siembra,30,NA
Kale,28,128,NA,Trasplante,30,NA
Kale,28,128,NA,Plan,31,NA
Kale,28,128,NA,Siembra,31,NA
Kale,28,128,NA,Trasplante,31,NA
Kale,28,128,NA,Plan,32,NA
Kale,28,128,NA,Siembra,32,NA
Kale,28,128,NA,Trasplante,32,NA
Kale,28,128,NA,Plan,33,NA
Kale,28,128,NA,Siembra,33,NA
Kale,28,128,NA,Trasplante,33,NA
Kale,28,128,NA,Plan,34,NA
Kale,28,128,NA,Siembra,34,NA
Kale,28,128,NA,Trasplante,34,NA
Kale,28,128,NA,Plan,35,NA
Kale,28,128,NA,Siembra,35,NA
Kale,28,128,NA,Trasplante,35,NA
Kale,28,128,NA,Plan,36,NA
Kale,28,128,NA,Siembra,36,NA
Kale,28,128,NA,Trasplante,36,NA
Kale,28,128,NA,Plan,37,NA
Kale,28,128,NA,Siembra,37,NA
Kale,28,128,NA,Trasplante,37,NA
Kale,28,128,NA,Plan,38,NA
Kale,28,128,NA,Siembra,38,NA
Kale,28,128,NA,Trasplante,38,NA
Kale,28,128,NA,Plan,39,NA
Kale,28,128,NA,Siembra,39,NA
Kale,28,128,NA,Trasplante,39,NA
Kale,28,128,NA,Plan,40,NA
Kale,28,128,NA,Siembra,40,NA
Kale,28,128,NA,Trasplante,40,NA
Kale,28,128,NA,Plan,41,NA
Kale,28,128,NA,Siembra,41,NA
Kale,28,128,NA,Trasplante,41,NA
Kale,28,128,NA,Plan,42,NA
Kale,28,128,NA,Siembra,42,NA
Kale,28,128,NA,Trasplante,42,NA
Kale,28,128,NA,Plan,43,NA
Kale,28,128,NA,Siembra,43,NA
Kale,28,128,NA,Trasplante,43,NA
Kale,28,128,NA,Plan,44,NA
Kale,28,128,NA,Siembra,44,NA
Kale,28,128,NA,Trasplante,44,NA
Kale,28,128,NA,Plan,45,NA
Kale,28,128,NA,Siembra,45,NA
Kale,28,128,NA,Trasplante,45,NA
Kale,28,128,NA,Plan,46,NA
Kale,28,128,NA,Siembra,46,NA
Kale,28,128,NA,Trasplante,46,NA
Kale,28,128,NA,Plan,47,NA
Kale,28,128,NA,Siembra,47,NA
Kale,28,128,NA,Trasplante,47,NA
Kale,28,128,NA,Plan,48,NA
Kale,28,128,NA,Siembra,48,NA
Kale,28,128,NA,Trasplante,48,NA
Kale,28,128,NA,Plan,49,NA
Kale,28,128,NA,Siembra,49,NA
Kale,28,128,NA,Trasplante,49,NA
Kale,28,128,NA,Plan,50,NA
Kale,28,128,NA,Siembra,50,NA
Kale,28,128,NA,Trasplante,50,NA
Kale,28,128,NA,Plan,51,NA
Kale,28,128,NA,Siembra,51,NA
Kale,28,128,NA,Trasplante,51,NA
Kale,28,128,NA,Plan,52,NA
Kale,28,128,NA,Siembra,52,NA
Kale,28,128,NA,Trasplante,52,NA
Repollo rizado,28,NA,NA,Plan,6,NA
Repollo rizado,28,NA,NA,Siembra,6,NA
Repollo rizado,28,NA,NA,Trasplante,6,NA
Repollo rizado,28,NA,NA,Plan,7,NA
Repollo rizado,28,NA,NA,Siembra,7,NA
Repollo rizado,28,NA,NA,Trasplante,7,NA
Repollo rizado,28,NA,NA,Plan,8,NA
Repollo rizado,28,NA,NA,Siembra,8,NA
Repollo rizado,28,NA,NA,Trasplante,8,NA
Repollo rizado,28,NA,NA,Plan,9,NA
Repollo rizado,28,NA,NA,Siembra,9,NA
Repollo rizado,28,NA,NA,Trasplante,9,NA
Repollo rizado,28,NA,NA,Plan,10,NA
Repollo rizado,28,NA,NA,Siembra,10,NA
Repollo rizado,28,NA,NA,Trasplante,10,NA
Repollo rizado,28,NA,NA,Plan,11,NA
Repollo rizado,28,NA,NA,Siembra,11,NA
Repollo rizado,28,NA,NA,Trasplante,11,NA
Repollo rizado,28,NA,NA,Plan,12,NA
Repollo rizado,28,NA,NA,Siembra,12,NA
Repollo rizado,28,NA,NA,Trasplante,12,NA
Repollo rizado,28,NA,NA,Plan,13,NA
Repollo rizado,28,NA,NA,Siembra,13,NA
Repollo rizado,28,NA,NA,Trasplante,13,NA
Repollo rizado,28,NA,NA,Plan,14,NA
Repollo rizado,28,NA,NA,Siembra,14,NA
Repollo rizado,28,NA,NA,Trasplante,14,NA
Repollo rizado,28,NA,NA,Plan,15,NA
Repollo rizado,28,NA,NA,Siembra,15,NA
Repollo rizado,28,NA,NA,Trasplante,15,NA
Repollo rizado,28,NA,NA,Plan,16,NA
Repollo rizado,28,NA,NA,Siembra,16,NA
Repollo rizado,28,NA,NA,Trasplante,16,NA
Repollo rizado,28,NA,NA,Plan,17,NA
Repollo rizado,28,NA,NA,Siembra,17,NA
Repollo rizado,28,NA,NA,Trasplante,17,NA
Repollo rizado,28,NA,NA,Plan,18,NA
Repollo rizado,28,NA,NA,Siembra,18,NA
Repollo rizado,28,NA,NA,Trasplante,18,NA
Repollo rizado,28,NA,NA,Plan,19,NA
Repollo rizado,28,NA,NA,Siembra,19,NA
Repollo rizado,28,NA,NA,Trasplante,19,0
Repollo rizado,28,NA,NA,Plan,20,NA
Repollo rizado,28,NA,NA,Siembra,20,NA
Repollo rizado,28,NA,NA,Trasplante,20,NA
Repollo rizado,28,NA,NA,Plan,21,NA
Repollo rizado,28,NA,NA,Siembra,21,NA
Repollo rizado,28,NA,NA,Trasplante,21,NA
Repollo rizado,28,NA,NA,Plan,22,NA
Repollo rizado,28,NA,NA,Siembra,22,NA
Repollo rizado,28,NA,NA,Trasplante,22,NA
Repollo rizado,28,NA,NA,Plan,23,NA
Repollo rizado,28,NA,NA,Siembra,23,NA
Repollo rizado,28,NA,NA,Trasplante,23,NA
Repollo rizado,28,NA,NA,Plan,24,NA
Repollo rizado,28,NA,NA,Siembra,24,NA
Repollo rizado,28,NA,NA,Trasplante,24,NA
Repollo rizado,28,NA,NA,Plan,25,NA
Repollo rizado,28,NA,NA,Siembra,25,NA
Repollo rizado,28,NA,NA,Trasplante,25,NA
Repollo rizado,28,NA,NA,Plan,26,NA
Repollo rizado,28,NA,NA,Siembra,26,NA
Repollo rizado,28,NA,NA,Trasplante,26,NA
Repollo rizado,28,NA,NA,Plan,27,NA
Repollo rizado,28,NA,NA,Siembra,27,NA
Repollo rizado,28,NA,NA,Trasplante,27,NA
Repollo rizado,28,NA,NA,Plan,28,NA
Repollo rizado,28,NA,NA,Siembra,28,NA
Repollo rizado,28,NA,NA,Trasplante,28,NA
Repollo rizado,28,NA,NA,Plan,29,NA
Repollo rizado,28,NA,NA,Siembra,29,NA
Repollo rizado,28,NA,NA,Trasplante,29,NA
Repollo rizado,28,NA,NA,Plan,30,NA
Repollo rizado,28,NA,NA,Siembra,30,NA
Repollo rizado,28,NA,NA,Trasplante,30,NA
Repollo rizado,28,NA,NA,Plan,31,NA
Repollo rizado,28,NA,NA,Siembra,31,NA
Repollo rizado,28,NA,NA,Trasplante,31,NA
Repollo rizado,28,NA,NA,Plan,32,NA
Repollo rizado,28,NA,NA,Siembra,32,NA
Repollo rizado,28,NA,NA,Trasplante,32,NA
Repollo rizado,28,NA,NA,Plan,33,NA
Repollo rizado,28,NA,NA,Siembra,33,NA
Repollo rizado,28,NA,NA,Trasplante,33,NA
Repollo rizado,28,NA,NA,Plan,34,NA
Repollo rizado,28,NA,NA,Siembra,34,NA
Repollo rizado,28,NA,NA,Trasplante,34,NA
Repollo rizado,28,NA,NA,Plan,35,NA
Repollo rizado,28,NA,NA,Siembra,35,NA
Repollo rizado,28,NA,NA,Trasplante,35,NA
Repollo rizado,28,NA,NA,Plan,36,NA
Repollo rizado,28,NA,NA,Siembra,36,NA
Repollo rizado,28,NA,NA,Trasplante,36,NA
Repollo rizado,28,NA,NA,Plan,37,NA
Repollo rizado,28,NA,NA,Siembra,37,NA
Repollo rizado,28,NA,NA,Trasplante,37,NA
Repollo rizado,28,NA,NA,Plan,38,NA
Repollo rizado,28,NA,NA,Siembra,38,NA
Repollo rizado,28,NA,NA,Trasplante,38,NA
Repollo rizado,28,NA,NA,Plan,39,NA
Repollo rizado,28,NA,NA,Siembra,39,NA
Repollo rizado,28,NA,NA,Trasplante,39,NA
Repollo rizado,28,NA,NA,Plan,40,NA
Repollo rizado,28,NA,NA,Siembra,40,NA
Repollo rizado,28,NA,NA,Trasplante,40,NA
Repollo rizado,28,NA,NA,Plan,41,NA
Repollo rizado,28,NA,NA,Siembra,41,NA
Repollo rizado,28,NA,NA,Trasplante,41,NA
Repollo rizado,28,NA,NA,Plan,42,NA
Repollo rizado,28,NA,NA,Siembra,42,NA
Repollo rizado,28,NA,NA,Trasplante,42,NA
Repollo rizado,28,NA,NA,Plan,43,NA
Repollo rizado,28,NA,NA,Siembra,43,NA
Repollo rizado,28,NA,NA,Trasplante,43,NA
Repollo rizado,28,NA,NA,Plan,44,NA
Repollo rizado,28,NA,NA,Siembra,44,NA
Repollo rizado,28,NA,NA,Trasplante,44,NA
Repollo rizado,28,NA,NA,Plan,45,NA
Repollo rizado,28,NA,NA,Siembra,45,NA
Repollo rizado,28,NA,NA,Trasplante,45,NA
Repollo rizado,28,NA,NA,Plan,46,NA
Repollo rizado,28,NA,NA,Siembra,46,NA
Repollo rizado,28,NA,NA,Trasplante,46,NA
Repollo rizado,28,NA,NA,Plan,47,NA
Repollo rizado,28,NA,NA,Siembra,47,NA
Repollo rizado,28,NA,NA,Trasplante,47,NA
Repollo rizado,28,NA,NA,Plan,48,NA
Repollo rizado,28,NA,NA,Siembra,48,NA
Repollo rizado,28,NA,NA,Trasplante,48,NA
Repollo rizado,28,NA,NA,Plan,49,NA
Repollo rizado,28,NA,NA,Siembra,49,NA
Repollo rizado,28,NA,NA,Trasplante,49,NA
Repollo rizado,28,NA,NA,Plan,50,NA
Repollo rizado,28,NA,NA,Siembra,50,NA
Repollo rizado,28,NA,NA,Trasplante,50,NA
Repollo rizado,28,NA,NA,Plan,51,NA
Repollo rizado,28,NA,NA,Siembra,51,NA
Repollo rizado,28,NA,NA,Trasplante,51,NA
Repollo rizado,28,NA,NA,Plan,52,NA
Repollo rizado,28,NA,NA,Siembra,52,NA
Repollo rizado,28,NA,NA,Trasplante,52,NA
Repollo verde,28,NA,NA,Plan,6,NA
Repollo verde,28,NA,NA,Siembra,6,NA
Repollo verde,28,NA,NA,Trasplante,6,NA
Repollo verde,28,NA,NA,Plan,7,NA
Repollo verde,28,NA,NA,Siembra,7,NA
Repollo verde,28,NA,NA,Trasplante,7,NA
Repollo verde,28,NA,NA,Plan,8,NA
Repollo verde,28,NA,NA,Siembra,8,NA
Repollo verde,28,NA,NA,Trasplante,8,NA
Repollo verde,28,NA,NA,Plan,9,NA
Repollo verde,28,NA,NA,Siembra,9,NA
Repollo verde,28,NA,NA,Trasplante,9,NA
Repollo verde,28,NA,NA,Plan,10,NA
Repollo verde,28,NA,NA,Siembra,10,NA
Repollo verde,28,NA,NA,Trasplante,10,NA
Repollo verde,28,NA,NA,Plan,11,NA
Repollo verde,28,NA,NA,Siembra,11,NA
Repollo verde,28,NA,NA,Trasplante,11,NA
Repollo verde,28,NA,NA,Plan,12,NA
Repollo verde,28,NA,NA,Siembra,12,NA
Repollo verde,28,NA,NA,Trasplante,12,NA
Repollo verde,28,NA,NA,Plan,13,NA
Repollo verde,28,NA,NA,Siembra,13,NA
Repollo verde,28,NA,NA,Trasplante,13,NA
Repollo verde,28,NA,NA,Plan,14,NA
Repollo verde,28,NA,NA,Siembra,14,NA
Repollo verde,28,NA,NA,Trasplante,14,NA
Repollo verde,28,NA,NA,Plan,15,NA
Repollo verde,28,NA,NA,Siembra,15,NA
Repollo verde,28,NA,NA,Trasplante,15,NA
Repollo verde,28,NA,NA,Plan,16,NA
Repollo verde,28,NA,NA,Siembra,16,NA
Repollo verde,28,NA,NA,Trasplante,16,NA
Repollo verde,28,NA,NA,Plan,17,NA
Repollo verde,28,NA,NA,Siembra,17,NA
Repollo verde,28,NA,NA,Trasplante,17,NA
Repollo verde,28,NA,NA,Plan,18,NA
Repollo verde,28,NA,NA,Siembra,18,NA
Repollo verde,28,NA,NA,Trasplante,18,NA
Repollo verde,28,NA,NA,Plan,19,NA
Repollo verde,28,NA,NA,Siembra,19,NA
Repollo verde,28,NA,NA,Trasplante,19,0
Repollo verde,28,NA,NA,Plan,20,NA
Repollo verde,28,NA,NA,Siembra,20,NA
Repollo verde,28,NA,NA,Trasplante,20,NA
Repollo verde,28,NA,NA,Plan,21,NA
Repollo verde,28,NA,NA,Siembra,21,NA
Repollo verde,28,NA,NA,Trasplante,21,NA
Repollo verde,28,NA,NA,Plan,22,NA
Repollo verde,28,NA,NA,Siembra,22,NA
Repollo verde,28,NA,NA,Trasplante,22,NA
Repollo verde,28,NA,NA,Plan,23,NA
Repollo verde,28,NA,NA,Siembra,23,NA
Repollo verde,28,NA,NA,Trasplante,23,NA
Repollo verde,28,NA,NA,Plan,24,NA
Repollo verde,28,NA,NA,Siembra,24,NA
Repollo verde,28,NA,NA,Trasplante,24,NA
Repollo verde,28,NA,NA,Plan,25,NA
Repollo verde,28,NA,NA,Siembra,25,NA
Repollo verde,28,NA,NA,Trasplante,25,NA
Repollo verde,28,NA,NA,Plan,26,NA
Repollo verde,28,NA,NA,Siembra,26,NA
Repollo verde,28,NA,NA,Trasplante,26,NA
Repollo verde,28,NA,NA,Plan,27,NA
Repollo verde,28,NA,NA,Siembra,27,NA
Repollo verde,28,NA,NA,Trasplante,27,NA
Repollo verde,28,NA,NA,Plan,28,NA
Repollo verde,28,NA,NA,Siembra,28,NA
Repollo verde,28,NA,NA,Trasplante,28,NA
Repollo verde,28,NA,NA,Plan,29,NA
Repollo verde,28,NA,NA,Siembra,29,NA
Repollo verde,28,NA,NA,Trasplante,29,NA
Repollo verde,28,NA,NA,Plan,30,NA
Repollo verde,28,NA,NA,Siembra,30,NA
Repollo verde,28,NA,NA,Trasplante,30,NA
Repollo verde,28,NA,NA,Plan,31,NA
Repollo verde,28,NA,NA,Siembra,31,NA
Repollo verde,28,NA,NA,Trasplante,31,NA
Repollo verde,28,NA,NA,Plan,32,NA
Repollo verde,28,NA,NA,Siembra,32,NA
Repollo verde,28,NA,NA,Trasplante,32,NA
Repollo verde,28,NA,NA,Plan,33,NA
Repollo verde,28,NA,NA,Siembra,33,NA
Repollo verde,28,NA,NA,Trasplante,33,NA
Repollo verde,28,NA,NA,Plan,34,NA
Repollo verde,28,NA,NA,Siembra,34,NA
Repollo verde,28,NA,NA,Trasplante,34,NA
Repollo verde,28,NA,NA,Plan,35,NA
Repollo verde,28,NA,NA,Siembra,35,NA
Repollo verde,28,NA,NA,Trasplante,35,NA
Repollo verde,28,NA,NA,Plan,36,NA
Repollo verde,28,NA,NA,Siembra,36,NA
Repollo verde,28,NA,NA,Trasplante,36,NA
Repollo verde,28,NA,NA,Plan,37,NA
Repollo verde,28,NA,NA,Siembra,37,NA
Repollo verde,28,NA,NA,Trasplante,37,NA
Repollo verde,28,NA,NA,Plan,38,NA
Repollo verde,28,NA,NA,Siembra,38,NA
Repollo verde,28,NA,NA,Trasplante,38,NA
Repollo verde,28,NA,NA,Plan,39,NA
Repollo verde,28,NA,NA,Siembra,39,NA
Repollo verde,28,NA,NA,Trasplante,39,NA
Repollo verde,28,NA,NA,Plan,40,NA
Repollo verde,28,NA,NA,Siembra,40,NA
Repollo verde,28,NA,NA,Trasplante,40,NA
Repollo verde,28,NA,NA,Plan,41,NA
Repollo verde,28,NA,NA,Siembra,41,NA
Repollo verde,28,NA,NA,Trasplante,41,NA
Repollo verde,28,NA,NA,Plan,42,NA
Repollo verde,28,NA,NA,Siembra,42,NA
Repollo verde,28,NA,NA,Trasplante,42,NA
Repollo verde,28,NA,NA,Plan,43,NA
Repollo verde,28,NA,NA,Siembra,43,NA
Repollo verde,28,NA,NA,Trasplante,43,NA
Repollo verde,28,NA,NA,Plan,44,NA
Repollo verde,28,NA,NA,Siembra,44,NA
Repollo verde,28,NA,NA,Trasplante,44,NA
Repollo verde,28,NA,NA,Plan,45,NA
Repollo verde,28,NA,NA,Siembra,45,NA
Repollo verde,28,NA,NA,Trasplante,45,NA
Repollo verde,28,NA,NA,Plan,46,NA
Repollo verde,28,NA,NA,Siembra,46,NA
Repollo verde,28,NA,NA,Trasplante,46,NA
Repollo verde,28,NA,NA,Plan,47,NA
Repollo verde,28,NA,NA,Siembra,47,NA
Repollo verde,28,NA,NA,Trasplante,47,NA
Repollo verde,28,NA,NA,Plan,48,NA
Repollo verde,28,NA,NA,Siembra,48,NA
Repollo verde,28,NA,NA,Trasplante,48,NA
Repollo verde,28,NA,NA,Plan,49,NA
Repollo verde,28,NA,NA,Siembra,49,NA
Repollo verde,28,NA,NA,Trasplante,49,NA
Repollo verde,28,NA,NA,Plan,50,NA
Repollo verde,28,NA,NA,Siembra,50,NA
Repollo verde,28,NA,NA,Trasplante,50,NA
Repollo verde,28,NA,NA,Plan,51,NA
Repollo verde,28,NA,NA,Siembra,51,NA
Repollo verde,28,NA,NA,Trasplante,51,NA
Repollo verde,28,NA,NA,Plan,52,NA
Repollo verde,28,NA,NA,Siembra,52,NA
Repollo verde,28,NA,NA,Trasplante,52,NA
Repollo Morado,28,NA,NA,Plan,6,NA
Repollo Morado,28,NA,NA,Siembra,6,NA
Repollo Morado,28,NA,NA,Trasplante,6,NA
Repollo Morado,28,NA,NA,Plan,7,NA
Repollo Morado,28,NA,NA,Siembra,7,NA
Repollo Morado,28,NA,NA,Trasplante,7,NA
Repollo Morado,28,NA,NA,Plan,8,NA
Repollo Morado,28,NA,NA,Siembra,8,NA
Repollo Morado,28,NA,NA,Trasplante,8,NA
Repollo Morado,28,NA,NA,Plan,9,NA
Repollo Morado,28,NA,NA,Siembra,9,NA
Repollo Morado,28,NA,NA,Trasplante,9,NA
Repollo Morado,28,NA,NA,Plan,10,NA
Repollo Morado,28,NA,NA,Siembra,10,NA
Repollo Morado,28,NA,NA,Trasplante,10,NA
Repollo Morado,28,NA,NA,Plan,11,NA
Repollo Morado,28,NA,NA,Siembra,11,NA
Repollo Morado,28,NA,NA,Trasplante,11,NA
Repollo Morado,28,NA,NA,Plan,12,NA
Repollo Morado,28,NA,NA,Siembra,12,NA
Repollo Morado,28,NA,NA,Trasplante,12,NA
Repollo Morado,28,NA,NA,Plan,13,NA
Repollo Morado,28,NA,NA,Siembra,13,NA
Repollo Morado,28,NA,NA,Trasplante,13,NA
Repollo Morado,28,NA,NA,Plan,14,NA
Repollo Morado,28,NA,NA,Siembra,14,NA
Repollo Morado,28,NA,NA,Trasplante,14,NA
Repollo Morado,28,NA,NA,Plan,15,NA
Repollo Morado,28,NA,NA,Siembra,15,NA
Repollo Morado,28,NA,NA,Trasplante,15,NA
Repollo Morado,28,NA,NA,Plan,16,NA
Repollo Morado,28,NA,NA,Siembra,16,NA
Repollo Morado,28,NA,NA,Trasplante,16,NA
Repollo Morado,28,NA,NA,Plan,17,NA
Repollo Morado,28,NA,NA,Siembra,17,NA
Repollo Morado,28,NA,NA,Trasplante,17,NA
Repollo Morado,28,NA,NA,Plan,18,NA
Repollo Morado,28,NA,NA,Siembra,18,NA
Repollo Morado,28,NA,NA,Trasplante,18,NA
Repollo Morado,28,NA,NA,Plan,19,NA
Repollo Morado,28,NA,NA,Siembra,19,NA
Repollo Morado,28,NA,NA,Trasplante,19,NA
Repollo Morado,28,NA,NA,Plan,20,NA
Repollo Morado,28,NA,NA,Siembra,20,NA
Repollo Morado,28,NA,NA,Trasplante,20,NA
Repollo Morado,28,NA,NA,Plan,21,NA
Repollo Morado,28,NA,NA,Siembra,21,NA
Repollo Morado,28,NA,NA,Trasplante,21,NA
Repollo Morado,28,NA,NA,Plan,22,NA
Repollo Morado,28,NA,NA,Siembra,22,NA
Repollo Morado,28,NA,NA,Trasplante,22,NA
Repollo Morado,28,NA,NA,Plan,23,NA
Repollo Morado,28,NA,NA,Siembra,23,NA
Repollo Morado,28,NA,NA,Trasplante,23,NA
Repollo Morado,28,NA,NA,Plan,24,NA
Repollo Morado,28,NA,NA,Siembra,24,NA
Repollo Morado,28,NA,NA,Trasplante,24,NA
Repollo Morado,28,NA,NA,Plan,25,NA
Repollo Morado,28,NA,NA,Siembra,25,NA
Repollo Morado,28,NA,NA,Trasplante,25,NA
Repollo Morado,28,NA,NA,Plan,26,NA
Repollo Morado,28,NA,NA,Siembra,26,NA
Repollo Morado,28,NA,NA,Trasplante,26,NA
Repollo Morado,28,NA,NA,Plan,27,NA
Repollo Morado,28,NA,NA,Siembra,27,NA
Repollo Morado,28,NA,NA,Trasplante,27,NA
Repollo Morado,28,NA,NA,Plan,28,NA
