Cama	Fecha	Variable	Valor
8	2021-04-20	Tallos	18
8	2021-04-20	Plantas	120
8	2021-04-20	TallosPorPlanta	0.15
8	2021-04-20	TallosPorM2	0.8653846153846153
8	2021-04-16	Tallos	16
8	2021-04-16	Plantas	120
8	2021-04-16	TallosPorPlanta	0.13333333333333333
8	2021-04-16	TallosPorM2	0.7692307692307692
8	2021-05-31	Tallos	14
8	2021-05-31	Plantas	120
8	2021-05-31	TallosPorPlanta	0.11666666666666667
8	2021-05-31	TallosPorM2	0.673076923076923
8	2021-05-27	Tallos	23
8	2021-05-27	Plantas	120
8	2021-05-27	TallosPorPlanta	0.19166666666666668
8	2021-05-27	TallosPorM2	1.1057692307692308
8	2021-04-05	Tallos	6
8	2021-04-05	Plantas	120
8	2021-04-05	TallosPorPlanta	0.05
8	2021-04-05	TallosPorM2	0.28846153846153844
8	2021-03-31	Tallos	6
8	2021-03-31	Plantas	120
8	2021-03-31	TallosPorPlanta	0.05
8	2021-03-31	TallosPorM2	0.28846153846153844
8	2021-05-20	Tallos	19
8	2021-05-20	Plantas	120
8	2021-05-20	TallosPorPlanta	0.15833333333333333
8	2021-05-20	TallosPorM2	0.9134615384615384
8	2021-05-18	Tallos	30
8	2021-05-18	Plantas	120
8	2021-05-18	TallosPorPlanta	0.25
8	2021-05-18	TallosPorM2	1.4423076923076923
8	2020-11-05	Tallos	13
8	2020-11-05	Plantas	120
8	2020-11-05	TallosPorPlanta	0.10833333333333334
8	2020-11-05	TallosPorM2	0.625
8	2021-05-04	Tallos	105
8	2021-05-04	Plantas	120
8	2021-05-04	TallosPorPlanta	0.875
8	2021-05-04	TallosPorM2	5.0480769230769225
8	2021-06-15	Tallos	14
8	2021-06-15	Plantas	120
8	2021-06-15	TallosPorPlanta	0.11666666666666667
8	2021-06-15	TallosPorM2	0.673076923076923
8	2021-06-28	Tallos	18
8	2021-06-28	Plantas	120
8	2021-06-28	TallosPorPlanta	0.15
8	2021-06-28	TallosPorM2	0.8653846153846153
8	2021-06-08	Tallos	9
8	2021-06-08	Plantas	120
8	2021-06-08	TallosPorPlanta	0.075
8	2021-06-08	TallosPorM2	0.43269230769230765
8	2021-05-13	Tallos	49
8	2021-05-13	Plantas	120
8	2021-05-13	TallosPorPlanta	0.4083333333333333
8	2021-05-13	TallosPorM2	2.355769230769231
8	2021-06-03	Tallos	6
8	2021-06-03	Plantas	120
8	2021-06-03	TallosPorPlanta	0.05
8	2021-06-03	TallosPorM2	0.28846153846153844
8	2021-06-24	Tallos	7
8	2021-06-24	Plantas	120
8	2021-06-24	TallosPorPlanta	0.058333333333333334
8	2021-06-24	TallosPorM2	0.3365384615384615
8	2021-05-24	Tallos	15
8	2021-05-24	Plantas	120
8	2021-05-24	TallosPorPlanta	0.125
8	2021-05-24	TallosPorM2	0.7211538461538461
8	2021-06-18	Tallos	3
8	2021-06-18	Plantas	120
8	2021-06-18	TallosPorPlanta	0.025
8	2021-06-18	TallosPorM2	0.14423076923076922
8	2021-06-21	Tallos	1
8	2021-06-21	Plantas	120
8	2021-06-21	TallosPorPlanta	0.008333333333333333
8	2021-06-21	TallosPorM2	0.04807692307692307
9	2021-01-06	Tallos	4
9	2021-01-06	Plantas	120
9	2021-01-06	TallosPorPlanta	0.03333333333333333
9	2021-01-06	TallosPorM2	0.1923076923076923
9	2021-01-04	Tallos	6
9	2021-01-04	Plantas	120
9	2021-01-04	TallosPorPlanta	0.05
9	2021-01-04	TallosPorM2	0.28846153846153844
9	2020-12-28	Tallos	13
9	2020-12-28	Plantas	120
9	2020-12-28	TallosPorPlanta	0.10833333333333334
9	2020-12-28	TallosPorM2	0.625
9	2020-12-24	Tallos	7
9	2020-12-24	Plantas	120
9	2020-12-24	TallosPorPlanta	0.058333333333333334
9	2020-12-24	TallosPorM2	0.3365384615384615
9	2021-02-16	Tallos	10
9	2021-02-16	Plantas	120
9	2021-02-16	TallosPorPlanta	0.08333333333333333
9	2021-02-16	TallosPorM2	0.4807692307692307
9	2021-01-12	Tallos	11
9	2021-01-12	Plantas	120
9	2021-01-12	TallosPorPlanta	0.09166666666666666
9	2021-01-12	TallosPorM2	0.5288461538461539
9	2021-03-15	Tallos	8
9	2021-03-15	Plantas	120
9	2021-03-15	TallosPorPlanta	0.06666666666666667
9	2021-03-15	TallosPorM2	0.3846153846153846
9	2021-03-09	Tallos	21
9	2021-03-09	Plantas	120
9	2021-03-09	TallosPorPlanta	0.175
9	2021-03-09	TallosPorM2	1.0096153846153846
9	2020-12-31	Tallos	12
9	2020-12-31	Plantas	120
9	2020-12-31	TallosPorPlanta	0.1
9	2020-12-31	TallosPorM2	0.5769230769230769
9	2021-02-26	Tallos	NA
9	2021-02-26	Plantas	120
9	2021-02-26	TallosPorPlanta	NA
9	2021-02-26	TallosPorM2	NA
9	2021-02-23	Tallos	2
9	2021-02-23	Plantas	120
9	2021-02-23	TallosPorPlanta	0.016666666666666666
9	2021-02-23	TallosPorM2	0.09615384615384615
9	2020-12-09	Tallos	3
9	2020-12-09	Plantas	120
9	2020-12-09	TallosPorPlanta	0.025
9	2020-12-09	TallosPorM2	0.14423076923076922
9	2021-02-08	Tallos	3
9	2021-02-08	Plantas	120
9	2021-02-08	TallosPorPlanta	0.025
9	2021-02-08	TallosPorM2	0.14423076923076922
9	2021-02-02	Tallos	3
9	2021-02-02	Plantas	120
9	2021-02-02	TallosPorPlanta	0.025
9	2021-02-02	TallosPorM2	0.14423076923076922
9	2021-01-26	Tallos	5
9	2021-01-26	Plantas	120
9	2021-01-26	TallosPorPlanta	0.041666666666666664
9	2021-01-26	TallosPorM2	0.24038461538461536
9	2020-12-01	Tallos	11
9	2020-12-01	Plantas	120
9	2020-12-01	TallosPorPlanta	0.09166666666666666
9	2020-12-01	TallosPorM2	0.5288461538461539
9	2021-01-19	Tallos	4
9	2021-01-19	Plantas	120
9	2021-01-19	TallosPorPlanta	0.03333333333333333
9	2021-01-19	TallosPorM2	0.1923076923076923
9	2021-03-17	Tallos	3
9	2021-03-17	Plantas	120
9	2021-03-17	TallosPorPlanta	0.025
9	2021-03-17	TallosPorM2	0.14423076923076922
9	2020-12-14	Tallos	17
9	2020-12-14	Plantas	120
9	2020-12-14	TallosPorPlanta	0.14166666666666666
9	2020-12-14	TallosPorM2	0.8173076923076923
9	2020-12-11	Tallos	9
9	2020-12-11	Plantas	120
9	2020-12-11	TallosPorPlanta	0.075
9	2020-12-11	TallosPorM2	0.43269230769230765
9	2021-04-23	Tallos	41
9	2021-04-23	Plantas	120
9	2021-04-23	TallosPorPlanta	0.3416666666666667
9	2021-04-23	TallosPorM2	1.971153846153846
9	2021-03-04	Tallos	7
9	2021-03-04	Plantas	120
9	2021-03-04	TallosPorPlanta	0.058333333333333334
9	2021-03-04	TallosPorM2	0.3365384615384615
9	2020-12-07	Tallos	30
9	2020-12-07	Plantas	120
9	2020-12-07	TallosPorPlanta	0.25
9	2020-12-07	TallosPorM2	1.4423076923076923
9	2020-12-04	Tallos	17
9	2020-12-04	Plantas	120
9	2020-12-04	TallosPorPlanta	0.14166666666666666
9	2020-12-04	TallosPorM2	0.8173076923076923
9	2021-04-13	Tallos	28
9	2021-04-13	Plantas	120
9	2021-04-13	TallosPorPlanta	0.23333333333333334
9	2021-04-13	TallosPorM2	1.346153846153846
9	2021-04-05	Tallos	2
9	2021-04-05	Plantas	120
9	2021-04-05	TallosPorPlanta	0.016666666666666666
9	2021-04-05	TallosPorM2	0.09615384615384615
9	2021-03-31	Tallos	3
9	2021-03-31	Plantas	120
9	2021-03-31	TallosPorPlanta	0.025
9	2021-03-31	TallosPorM2	0.14423076923076922
9	2021-03-29	Tallos	5
9	2021-03-29	Plantas	120
9	2021-03-29	TallosPorPlanta	0.041666666666666664
9	2021-03-29	TallosPorM2	0.24038461538461536
9	2021-03-23	Tallos	4
9	2021-03-23	Plantas	120
9	2021-03-23	TallosPorPlanta	0.03333333333333333
9	2021-03-23	TallosPorM2	0.1923076923076923
9	2021-05-13	Tallos	36
9	2021-05-13	Plantas	120
9	2021-05-13	TallosPorPlanta	0.3
9	2021-05-13	TallosPorM2	1.7307692307692306
9	2020-12-16	Tallos	4
9	2020-12-16	Plantas	120
9	2020-12-16	TallosPorPlanta	0.03333333333333333
9	2020-12-16	TallosPorM2	0.1923076923076923
9	2020-11-20	Tallos	1
9	2020-11-20	Plantas	120
9	2020-11-20	TallosPorPlanta	0.008333333333333333
9	2020-11-20	TallosPorM2	0.04807692307692307
9	2021-04-27	Tallos	95
9	2021-04-27	Plantas	120
9	2021-04-27	TallosPorPlanta	0.7916666666666666
9	2021-04-27	TallosPorM2	4.5673076923076925
9	2020-11-19	Tallos	7
9	2020-11-19	Plantas	120
9	2020-11-19	TallosPorPlanta	0.058333333333333334
9	2020-11-19	TallosPorM2	0.3365384615384615
9	2020-11-18	Tallos	5
9	2020-11-18	Plantas	120
9	2020-11-18	TallosPorPlanta	0.041666666666666664
9	2020-11-18	TallosPorM2	0.24038461538461536
9	2020-11-17	Tallos	10
9	2020-11-17	Plantas	120
9	2020-11-17	TallosPorPlanta	0.08333333333333333
9	2020-11-17	TallosPorM2	0.4807692307692307
9	2021-04-16	Tallos	22
9	2021-04-16	Plantas	120
9	2021-04-16	TallosPorPlanta	0.18333333333333332
9	2021-04-16	TallosPorM2	1.0576923076923077
9	2020-11-13	Tallos	3
9	2020-11-13	Plantas	120
9	2020-11-13	TallosPorPlanta	0.025
9	2020-11-13	TallosPorM2	0.14423076923076922
9	2020-11-12	Tallos	7
9	2020-11-12	Plantas	120
9	2020-11-12	TallosPorPlanta	0.058333333333333334
9	2020-11-12	TallosPorM2	0.3365384615384615
9	2020-11-30	Tallos	11
9	2020-11-30	Plantas	120
9	2020-11-30	TallosPorPlanta	0.09166666666666666
9	2020-11-30	TallosPorM2	0.5288461538461539
9	2020-11-09	Tallos	8
9	2020-11-09	Plantas	120
9	2020-11-09	TallosPorPlanta	0.06666666666666667
9	2020-11-09	TallosPorM2	0.3846153846153846
9	2021-05-18	Tallos	38
9	2021-05-18	Plantas	120
9	2021-05-18	TallosPorPlanta	0.31666666666666665
9	2021-05-18	TallosPorM2	1.8269230769230769
9	2020-12-18	Tallos	1
9	2020-12-18	Plantas	120
9	2020-12-18	TallosPorPlanta	0.008333333333333333
9	2020-12-18	TallosPorM2	0.04807692307692307
9	2020-11-23	Tallos	6
9	2020-11-23	Plantas	120
9	2020-11-23	TallosPorPlanta	0.05
9	2020-11-23	TallosPorM2	0.28846153846153844
9	2021-05-04	Tallos	84
9	2021-05-04	Plantas	120
9	2021-05-04	TallosPorPlanta	0.7
9	2021-05-04	TallosPorM2	4.038461538461538
9	2020-11-05	Tallos	9
9	2020-11-05	Plantas	120
9	2020-11-05	TallosPorPlanta	0.075
9	2020-11-05	TallosPorM2	0.43269230769230765
9	2020-11-04	Tallos	19
9	2020-11-04	Plantas	120
9	2020-11-04	TallosPorPlanta	0.15833333333333333
9	2020-11-04	TallosPorM2	0.9134615384615384
9	2021-06-08	Tallos	16
9	2021-06-08	Plantas	120
9	2021-06-08	TallosPorPlanta	0.13333333333333333
9	2021-06-08	TallosPorM2	0.7692307692307692
9	2021-04-20	Tallos	15
9	2021-04-20	Plantas	120
9	2021-04-20	TallosPorPlanta	0.125
9	2021-04-20	TallosPorM2	0.7211538461538461
9	2021-06-03	Tallos	17
9	2021-06-03	Plantas	120
9	2021-06-03	TallosPorPlanta	0.14166666666666666
9	2021-06-03	TallosPorM2	0.8173076923076923
9	2021-05-31	Tallos	30
9	2021-05-31	Plantas	120
9	2021-05-31	TallosPorPlanta	0.25
9	2021-05-31	TallosPorM2	1.4423076923076923
9	2021-05-27	Tallos	22
9	2021-05-27	Plantas	120
9	2021-05-27	TallosPorPlanta	0.18333333333333332
9	2021-05-27	TallosPorM2	1.0576923076923077
9	2020-11-10	Tallos	3
9	2020-11-10	Plantas	120
9	2020-11-10	TallosPorPlanta	0.025
9	2020-11-10	TallosPorM2	0.14423076923076922
9	2021-05-20	Tallos	25
9	2021-05-20	Plantas	120
9	2021-05-20	TallosPorPlanta	0.20833333333333334
9	2021-05-20	TallosPorM2	1.2019230769230769
9	2020-12-21	Tallos	5
9	2020-12-21	Plantas	120
9	2020-12-21	TallosPorPlanta	0.041666666666666664
9	2020-12-21	TallosPorM2	0.24038461538461536
9	2020-11-27	Tallos	16
9	2020-11-27	Plantas	120
9	2020-11-27	TallosPorPlanta	0.13333333333333333
9	2020-11-27	TallosPorM2	0.7692307692307692
9	2021-06-18	Tallos	9
9	2021-06-18	Plantas	120
9	2021-06-18	TallosPorPlanta	0.075
9	2021-06-18	TallosPorM2	0.43269230769230765
9	2020-11-06	Tallos	5
9	2020-11-06	Plantas	120
9	2020-11-06	TallosPorPlanta	0.041666666666666664
9	2020-11-06	TallosPorM2	0.24038461538461536
9	2021-06-15	Tallos	17
9	2021-06-15	Plantas	120
9	2021-06-15	TallosPorPlanta	0.14166666666666666
9	2021-06-15	TallosPorM2	0.8173076923076923
9	2021-06-10	Tallos	3
9	2021-06-10	Plantas	120
9	2021-06-10	TallosPorPlanta	0.025
9	2021-06-10	TallosPorM2	0.14423076923076922
9	2021-06-21	Tallos	4
9	2021-06-21	Plantas	120
9	2021-06-21	TallosPorPlanta	0.03333333333333333
9	2021-06-21	TallosPorM2	0.1923076923076923
9	2021-05-24	Tallos	27
9	2021-05-24	Plantas	120
9	2021-05-24	TallosPorPlanta	0.225
9	2021-05-24	TallosPorM2	1.2980769230769231
9	2021-06-28	Tallos	27
9	2021-06-28	Plantas	120
9	2021-06-28	TallosPorPlanta	0.225
9	2021-06-28	TallosPorM2	1.2980769230769231
9	2021-06-24	Tallos	7
9	2021-06-24	Plantas	120
9	2021-06-24	TallosPorPlanta	0.058333333333333334
9	2021-06-24	TallosPorM2	0.3365384615384615
10	2021-03-09	Tallos	10
10	2021-03-09	Plantas	120
10	2021-03-09	TallosPorPlanta	0.08333333333333333
10	2021-03-09	TallosPorM2	0.4807692307692307
10	2020-11-04	Tallos	11
10	2020-11-04	Plantas	120
10	2020-11-04	TallosPorPlanta	0.09166666666666666
10	2020-11-04	TallosPorM2	0.5288461538461539
10	2021-03-04	Tallos	6
10	2021-03-04	Plantas	120
10	2021-03-04	TallosPorPlanta	0.05
10	2021-03-04	TallosPorM2	0.28846153846153844
10	2021-02-26	Tallos	6
10	2021-02-26	Plantas	120
10	2021-02-26	TallosPorPlanta	0.05
10	2021-02-26	TallosPorM2	0.28846153846153844
10	2021-02-23	Tallos	1
10	2021-02-23	Plantas	120
10	2021-02-23	TallosPorPlanta	0.008333333333333333
10	2021-02-23	TallosPorM2	0.04807692307692307
10	2021-03-29	Tallos	5
10	2021-03-29	Plantas	120
10	2021-03-29	TallosPorPlanta	0.041666666666666664
10	2021-03-29	TallosPorM2	0.24038461538461536
10	2021-03-23	Tallos	5
10	2021-03-23	Plantas	120
10	2021-03-23	TallosPorPlanta	0.041666666666666664
10	2021-03-23	TallosPorM2	0.24038461538461536
10	2021-03-17	Tallos	2
10	2021-03-17	Plantas	120
10	2021-03-17	TallosPorPlanta	0.016666666666666666
10	2021-03-17	TallosPorM2	0.09615384615384615
10	2021-03-15	Tallos	8
10	2021-03-15	Plantas	120
10	2021-03-15	TallosPorPlanta	0.06666666666666667
10	2021-03-15	TallosPorM2	0.3846153846153846
10	2020-11-05	Tallos	13
10	2020-11-05	Plantas	120
10	2020-11-05	TallosPorPlanta	0.10833333333333334
10	2020-11-05	TallosPorM2	0.625
10	2021-01-12	Tallos	13
10	2021-01-12	Plantas	120
10	2021-01-12	TallosPorPlanta	0.10833333333333334
10	2021-01-12	TallosPorM2	0.625
10	2021-01-06	Tallos	4
10	2021-01-06	Plantas	120
10	2021-01-06	TallosPorPlanta	0.03333333333333333
10	2021-01-06	TallosPorM2	0.1923076923076923
10	2020-12-09	Tallos	3
10	2020-12-09	Plantas	120
10	2020-12-09	TallosPorPlanta	0.025
10	2020-12-09	TallosPorM2	0.14423076923076922
10	2021-04-16	Tallos	13
10	2021-04-16	Plantas	120
10	2021-04-16	TallosPorPlanta	0.10833333333333334
10	2021-04-16	TallosPorM2	0.625
10	2021-04-13	Tallos	19
10	2021-04-13	Plantas	120
10	2021-04-13	TallosPorPlanta	0.15833333333333333
10	2021-04-13	TallosPorM2	0.9134615384615384
10	2021-02-16	Tallos	6
10	2021-02-16	Plantas	120
10	2021-02-16	TallosPorPlanta	0.05
10	2021-02-16	TallosPorM2	0.28846153846153844
10	2020-12-24	Tallos	16
10	2020-12-24	Plantas	120
10	2020-12-24	TallosPorPlanta	0.13333333333333333
10	2020-12-24	TallosPorM2	0.7692307692307692
10	2021-03-31	Tallos	2
10	2021-03-31	Plantas	120
10	2021-03-31	TallosPorPlanta	0.016666666666666666
10	2021-03-31	TallosPorM2	0.09615384615384615
10	2021-02-08	Tallos	4
10	2021-02-08	Plantas	120
10	2021-02-08	TallosPorPlanta	0.03333333333333333
10	2021-02-08	TallosPorM2	0.1923076923076923
10	2021-02-02	Tallos	3
10	2021-02-02	Plantas	120
10	2021-02-02	TallosPorPlanta	0.025
10	2021-02-02	TallosPorM2	0.14423076923076922
10	2021-01-26	Tallos	3
10	2021-01-26	Plantas	120
10	2021-01-26	TallosPorPlanta	0.025
10	2021-01-26	TallosPorM2	0.14423076923076922
10	2020-11-06	Tallos	5
10	2020-11-06	Plantas	120
10	2020-11-06	TallosPorPlanta	0.041666666666666664
10	2020-11-06	TallosPorM2	0.24038461538461536
10	2021-01-19	Tallos	4
10	2021-01-19	Plantas	120
10	2021-01-19	TallosPorPlanta	0.03333333333333333
10	2021-01-19	TallosPorM2	0.1923076923076923
10	2020-12-14	Tallos	27
10	2020-12-14	Plantas	120
10	2020-12-14	TallosPorPlanta	0.225
10	2020-12-14	TallosPorM2	1.2980769230769231
10	2020-12-11	Tallos	12
10	2020-12-11	Plantas	120
10	2020-12-11	TallosPorPlanta	0.1
10	2020-12-11	TallosPorM2	0.5769230769230769
10	2021-04-20	Tallos	20
10	2021-04-20	Plantas	120
10	2021-04-20	TallosPorPlanta	0.16666666666666666
10	2021-04-20	TallosPorM2	0.9615384615384615
10	2021-01-04	Tallos	6
10	2021-01-04	Plantas	120
10	2021-01-04	TallosPorPlanta	0.05
10	2021-01-04	TallosPorM2	0.28846153846153844
10	2020-12-31	Tallos	3
10	2020-12-31	Plantas	120
10	2020-12-31	TallosPorPlanta	0.025
10	2020-12-31	TallosPorM2	0.14423076923076922
10	2020-12-28	Tallos	10
10	2020-12-28	Plantas	120
10	2020-12-28	TallosPorPlanta	0.08333333333333333
10	2020-12-28	TallosPorM2	0.4807692307692307
10	2021-04-05	Tallos	6
10	2021-04-05	Plantas	120
10	2021-04-05	TallosPorPlanta	0.05
10	2021-04-05	TallosPorM2	0.28846153846153844
10	2020-12-01	Tallos	9
10	2020-12-01	Plantas	120
10	2020-12-01	TallosPorPlanta	0.075
10	2020-12-01	TallosPorM2	0.43269230769230765
10	2020-11-30	Tallos	17
10	2020-11-30	Plantas	120
10	2020-11-30	TallosPorPlanta	0.14166666666666666
10	2020-11-30	TallosPorM2	0.8173076923076923
10	2020-11-09	Tallos	14
10	2020-11-09	Plantas	120
10	2020-11-09	TallosPorPlanta	0.11666666666666667
10	2020-11-09	TallosPorM2	0.673076923076923
10	2021-05-13	Tallos	41
10	2021-05-13	Plantas	120
10	2021-05-13	TallosPorPlanta	0.3416666666666667
10	2021-05-13	TallosPorM2	1.971153846153846
10	2020-12-18	Tallos	2
10	2020-12-18	Plantas	120
10	2020-12-18	TallosPorPlanta	0.016666666666666666
10	2020-12-18	TallosPorM2	0.09615384615384615
10	2020-12-16	Tallos	11
10	2020-12-16	Plantas	120
10	2020-12-16	TallosPorPlanta	0.09166666666666666
10	2020-12-16	TallosPorM2	0.5288461538461539
10	2020-11-20	Tallos	2
10	2020-11-20	Plantas	120
10	2020-11-20	TallosPorPlanta	0.016666666666666666
10	2020-11-20	TallosPorM2	0.09615384615384615
10	2021-04-23	Tallos	55
10	2021-04-23	Plantas	120
10	2021-04-23	TallosPorPlanta	0.4583333333333333
10	2021-04-23	TallosPorM2	2.644230769230769
10	2020-11-19	Tallos	3
10	2020-11-19	Plantas	120
10	2020-11-19	TallosPorPlanta	0.025
10	2020-11-19	TallosPorM2	0.14423076923076922
10	2020-11-18	Tallos	10
10	2020-11-18	Plantas	120
10	2020-11-18	TallosPorPlanta	0.08333333333333333
10	2020-11-18	TallosPorM2	0.4807692307692307
10	2020-11-17	Tallos	10
10	2020-11-17	Plantas	120
10	2020-11-17	TallosPorPlanta	0.08333333333333333
10	2020-11-17	TallosPorM2	0.4807692307692307
10	2021-05-27	Tallos	22
10	2021-05-27	Plantas	120
10	2021-05-27	TallosPorPlanta	0.18333333333333332
10	2021-05-27	TallosPorM2	1.0576923076923077
10	2020-12-04	Tallos	21
10	2020-12-04	Plantas	120
10	2020-12-04	TallosPorPlanta	0.175
10	2020-12-04	TallosPorM2	1.0096153846153846
10	2020-11-12	Tallos	11
10	2020-11-12	Plantas	120
10	2020-11-12	TallosPorPlanta	0.09166666666666666
10	2020-11-12	TallosPorM2	0.5288461538461539
10	2020-11-10	Tallos	7
10	2020-11-10	Plantas	120
10	2020-11-10	TallosPorPlanta	0.058333333333333334
10	2020-11-10	TallosPorM2	0.3365384615384615
10	2021-05-18	Tallos	28
10	2021-05-18	Plantas	120
10	2021-05-18	TallosPorPlanta	0.23333333333333334
10	2021-05-18	TallosPorM2	1.346153846153846
10	2020-12-21	Tallos	21
10	2020-12-21	Plantas	120
10	2020-12-21	TallosPorPlanta	0.175
10	2020-12-21	TallosPorM2	1.0096153846153846
10	2020-11-27	Tallos	13
10	2020-11-27	Plantas	120
10	2020-11-27	TallosPorPlanta	0.10833333333333334
10	2020-11-27	TallosPorM2	0.625
10	2020-11-23	Tallos	8
10	2020-11-23	Plantas	120
10	2020-11-23	TallosPorPlanta	0.06666666666666667
10	2020-11-23	TallosPorM2	0.3846153846153846
10	2021-04-27	Tallos	142
10	2021-04-27	Plantas	120
10	2021-04-27	TallosPorPlanta	1.1833333333333333
10	2021-04-27	TallosPorM2	6.826923076923077
10	2021-06-10	Tallos	13
10	2021-06-10	Plantas	120
10	2021-06-10	TallosPorPlanta	0.10833333333333334
10	2021-06-10	TallosPorM2	0.625
10	2021-06-08	Tallos	29
10	2021-06-08	Plantas	120
10	2021-06-08	TallosPorPlanta	0.24166666666666667
10	2021-06-08	TallosPorM2	1.3942307692307692
10	2021-06-03	Tallos	15
10	2021-06-03	Plantas	120
10	2021-06-03	TallosPorPlanta	0.125
10	2021-06-03	TallosPorM2	0.7211538461538461
10	2021-05-31	Tallos	13
10	2021-05-31	Plantas	120
10	2021-05-31	TallosPorPlanta	0.10833333333333334
10	2021-05-31	TallosPorM2	0.625
10	2020-12-07	Tallos	33
10	2020-12-07	Plantas	120
10	2020-12-07	TallosPorPlanta	0.275
10	2020-12-07	TallosPorM2	1.5865384615384615
10	2020-11-13	Tallos	4
10	2020-11-13	Plantas	120
10	2020-11-13	TallosPorPlanta	0.03333333333333333
10	2020-11-13	TallosPorM2	0.1923076923076923
10	2021-05-24	Tallos	11
10	2021-05-24	Plantas	120
10	2021-05-24	TallosPorPlanta	0.09166666666666666
10	2021-05-24	TallosPorM2	0.5288461538461539
10	2021-05-20	Tallos	35
10	2021-05-20	Plantas	120
10	2021-05-20	TallosPorPlanta	0.2916666666666667
10	2021-05-20	TallosPorM2	1.6826923076923077
10	2021-06-24	Tallos	11
10	2021-06-24	Plantas	120
10	2021-06-24	TallosPorPlanta	0.09166666666666666
10	2021-06-24	TallosPorM2	0.5288461538461539
10	2021-06-21	Tallos	4
10	2021-06-21	Plantas	120
10	2021-06-21	TallosPorPlanta	0.03333333333333333
10	2021-06-21	TallosPorM2	0.1923076923076923
10	2021-06-18	Tallos	8
10	2021-06-18	Plantas	120
10	2021-06-18	TallosPorPlanta	0.06666666666666667
10	2021-06-18	TallosPorM2	0.3846153846153846
10	2021-05-04	Tallos	77
10	2021-05-04	Plantas	120
10	2021-05-04	TallosPorPlanta	0.6416666666666667
10	2021-05-04	TallosPorM2	3.7019230769230766
10	2021-06-15	Tallos	15
10	2021-06-15	Plantas	120
10	2021-06-15	TallosPorPlanta	0.125
10	2021-06-15	TallosPorM2	0.7211538461538461
10	2021-06-28	Tallos	22
10	2021-06-28	Plantas	120
10	2021-06-28	TallosPorPlanta	0.18333333333333332
10	2021-06-28	TallosPorM2	1.0576923076923077
11	2021-04-27	Tallos	63
11	2021-04-27	Plantas	121
11	2021-04-27	TallosPorPlanta	0.5206611570247934
11	2021-04-27	TallosPorM2	3.0288461538461537
11	2021-04-23	Tallos	30
11	2021-04-23	Plantas	121
11	2021-04-23	TallosPorPlanta	0.24793388429752067
11	2021-04-23	TallosPorM2	1.4423076923076923
11	2021-03-09	Tallos	4
11	2021-03-09	Plantas	121
11	2021-03-09	TallosPorPlanta	0.03305785123966942
11	2021-03-09	TallosPorM2	0.1923076923076923
11	2021-04-16	Tallos	19
11	2021-04-16	Plantas	121
11	2021-04-16	TallosPorPlanta	0.15702479338842976
11	2021-04-16	TallosPorM2	0.9134615384615384
11	2021-04-13	Tallos	16
11	2021-04-13	Plantas	121
11	2021-04-13	TallosPorPlanta	0.1322314049586777
11	2021-04-13	TallosPorM2	0.7692307692307692
11	2021-04-05	Tallos	8
11	2021-04-05	Plantas	121
11	2021-04-05	TallosPorPlanta	0.06611570247933884
11	2021-04-05	TallosPorM2	0.3846153846153846
11	2021-04-20	Tallos	12
11	2021-04-20	Plantas	121
11	2021-04-20	TallosPorPlanta	0.09917355371900827
11	2021-04-20	TallosPorM2	0.5769230769230769
11	2020-11-12	Tallos	6
11	2020-11-12	Plantas	121
11	2020-11-12	TallosPorPlanta	0.049586776859504134
11	2020-11-12	TallosPorM2	0.28846153846153844
11	2020-11-10	Tallos	7
11	2020-11-10	Plantas	121
11	2020-11-10	TallosPorPlanta	0.05785123966942149
11	2020-11-10	TallosPorM2	0.3365384615384615
11	2020-11-09	Tallos	15
11	2020-11-09	Plantas	121
11	2020-11-09	TallosPorPlanta	0.12396694214876033
11	2020-11-09	TallosPorM2	0.7211538461538461
11	2021-05-13	Tallos	27
11	2021-05-13	Plantas	121
11	2021-05-13	TallosPorPlanta	0.2231404958677686
11	2021-05-13	TallosPorM2	1.2980769230769231
11	2021-05-04	Tallos	66
11	2021-05-04	Plantas	121
11	2021-05-04	TallosPorPlanta	0.5454545454545454
11	2021-05-04	TallosPorM2	3.173076923076923
11	2021-03-17	Tallos	1
11	2021-03-17	Plantas	121
11	2021-03-17	TallosPorPlanta	0.008264462809917356
11	2021-03-17	TallosPorM2	0.04807692307692307
11	2021-03-15	Tallos	8
11	2021-03-15	Plantas	121
11	2021-03-15	TallosPorPlanta	0.06611570247933884
11	2021-03-15	TallosPorM2	0.3846153846153846
11	2020-11-20	Tallos	3
11	2020-11-20	Plantas	121
11	2020-11-20	TallosPorPlanta	0.024793388429752067
11	2020-11-20	TallosPorM2	0.14423076923076922
11	2020-11-04	Tallos	22
11	2020-11-04	Plantas	121
11	2020-11-04	TallosPorPlanta	0.18181818181818182
11	2020-11-04	TallosPorM2	1.0576923076923077
11	2021-01-06	Tallos	7
11	2021-01-06	Plantas	121
11	2021-01-06	TallosPorPlanta	0.05785123966942149
11	2021-01-06	TallosPorM2	0.3365384615384615
11	2020-12-09	Tallos	2
11	2020-12-09	Plantas	121
11	2020-12-09	TallosPorPlanta	0.01652892561983471
11	2020-12-09	TallosPorM2	0.09615384615384615
11	2020-11-17	Tallos	9
11	2020-11-17	Plantas	121
11	2020-11-17	TallosPorPlanta	0.0743801652892562
11	2020-11-17	TallosPorM2	0.43269230769230765
11	2020-11-13	Tallos	4
